"","YEAR","Stock","Lat_mean","Lon_mean","Lat_rotated","Lon_rotated","along_mean","cross_mean","Distance","Max_Lat","Min_Lat","mDepth","mSST","mBT","STRAT_BIOMASS"
"152",1981,"26",40.888001,-69.229443,40.818636,-69.04869,848.957,-84.617114,830.817497923162,42.116667,36.95,65.2607274993032,13.4672020559351,11.6248455714835,0.295689552456639
"153",1982,"26",40.832099,-69.41363,40.785392,-69.260151,825.49708,-85.405958,816.434087851677,42.383333,37.416667,60.0101482463491,14.7482993403504,12.2668063999573,0.293799819905931
"154",1983,"26",41.05354,-69.194206,40.959702,-69.017859,853.97442,-97.497583,844.400327461756,42.333333,37.066667,66.4748669997045,15.4395960770833,11.5430613382339,0.207009034107705
"155",1984,"26",41.157663,-68.767675,41.089,-68.610902,893.8405,-99.454634,877.700681833885,43.366667,38.316667,66.3084759958145,15.5990877438357,11.7828894692947,0.214350174262876
"156",1985,"26",40.779699,-69.720016,40.808258,-69.521335,798.01909,-94.549636,804.458642106783,43.75,36.75,64.6845173189372,16.2923276116024,12.926782164149,0.215235778389734
"157",1986,"26",41.088735,-69.042837,40.989412,-68.837525,872.46315,-95.054903,856.803119105097,43.733333,38.766667,63.463263167847,15.3788751094086,12.4626969181032,0.214705601195814
"158",1987,"26",41.121573,-68.909108,40.955243,-68.683323,883.11511,-87.882433,862.572113070896,42.783333,39.016667,68.668148965451,14.7117471652277,10.4605138134397,0.225246336484738
"159",1988,"26",40.899016,-69.231799,40.852913,-69.135863,839.62479,-89.761127,828.925159924652,42.233333,38.65,61.1964913931965,15.0085189273449,11.5367652002732,0.130662521046779
"160",1989,"26",40.907879,-69.369979,40.818598,-69.197986,834.03383,-88.129954,822.632435580844,43.966667,36.483333,64.195890027437,15.392759838957,12.0872033436325,0.200988273366495
"161",1990,"26",40.957041,-69.237136,40.870961,-69.066151,848.71754,-89.083896,834.26132157319,44.35,36.883333,61.5095418670788,15.7094653183761,12.9385396446761,0.153749747990912
"162",1991,"26",40.869276,-69.512079,40.766047,-69.351248,815.71046,-85.325934,809.861876475182,42.116667,37.5,66.0156885754176,16.9476827664928,12.4683521758515,0.205641478668626
"163",1992,"26",41.073378,-69.638747,40.929588,-69.369659,819.30111,-104.19705,822.96593281987,43.75,38.25,57.8788729184147,15.4517707448679,12.6061862502512,0.170172393558564
"164",1993,"26",40.986652,-69.218294,40.920638,-68.950685,860.38961,-91.330738,844.789190389222,44.183333,37.466667,71.0919745375059,16.6079744081007,11.8696267006746,0.170349054290744
"165",1994,"26",40.924225,-69.489536,40.883498,-69.241031,831.32115,-95.286619,825.838316448194,44.166667,37.65,68.4213250271421,15.635502967651,12.6080890723444,0.218331334879437
"166",1995,"26",41.026021,-69.476368,40.992794,-69.180623,840.64905,-105.70386,838.441129762483,43.933333,37.233333,62.4034197884045,17.4877625526426,14.3990108610925,0.246403711321547
"167",1996,"26",40.713116,-70.02563,40.78868,-69.674864,778.93865,-94.555423,794.74886921353,44.433333,37.15,61.2399741726143,15.5651661321767,11.5262953653742,0.224127731562963
"168",1997,"26",41.031808,-69.420549,40.946137,-69.141322,842.25554,-100.35212,836.555714294366,44.183333,38.266667,61.0505966222673,16.0334118101527,12.8008636863768,0.241787545678703
"169",1998,"26",40.833477,-69.399573,40.795709,-69.21516,829.8828,-86.917972,819.755118013656,43.716667,37.166667,62.414993167608,15.6401435768633,11.2287973246697,0.266727581911784
"170",1999,"26",40.541348,-70.018523,40.676044,-69.75259,769.28578,-81.768495,780.842368420238,43.990667,37.11,65.6934780140113,17.1748261680272,13.7898289433749,0.33158712658868
"171",2000,"26",40.817376,-69.656561,40.783714,-69.355719,815.16647,-87.985687,811.134483864787,43.791667,37.641,65.8713626593442,17.5670400169903,12.7629072233954,0.238312969069882
"172",2001,"26",40.872243,-69.567304,40.833249,-69.297233,823.33605,-91.26445,818.518198668568,44.352715,37.730563,65.8053893164622,18.190313510468,12.2588318424354,0.277687378798511
"173",2002,"26",40.806094,-69.584679,40.779146,-69.378556,814.50309,-88.821998,809.518104527891,44.0905,36.393667,64.0757996747565,18.2370719405627,12.7274680943746,0.313463779830005
"174",2003,"26",40.61751,-70.302071,40.708696,-69.966809,747.92023,-86.676247,772.779562804826,42.533833,37.278667,60.7801150937685,18.3670988846888,12.4180496847181,0.359842975632506
"175",2004,"26",40.82531,-69.586174,40.796831,-69.382908,814.61121,-90.480087,810.804251155635,42.393038,37.857238,60.7365334276799,16.1973390904226,11.9601841289939,0.214745508766736
"176",2005,"26",40.739725,-70.078119,40.76687,-69.735121,771.76034,-91.915351,789.724088128056,43.91335,37.143918,61.7921815129292,18.6815034878289,11.352342543954,0.270693702582426
"177",2006,"26",40.77058,-69.765913,40.730579,-69.548697,795.11723,-85.580861,796.276499306305,42.195337,38.098025,64.1267754617163,17.3528620940652,12.9347643484324,0.264624740235971
"178",2007,"26",40.938381,-69.241973,40.842367,-69.030557,849.45349,-86.9662,833.811121214274,42.361268,36.523313,62.5194523872445,16.7651311907197,12.0353841430081,0.203900265151984
"179",2008,"26",40.968577,-69.337947,40.864681,-69.164022,839.31108,-92.043412,828.391910422154,42.35384,37.72931,60.4779272174748,16.0599928372501,11.5330966758673,0.199466553383207
"180",2009,"26",40.719407,-69.878354,40.758475,-69.612989,786.91933,-89.751163,795.321995358266,42.341025,36.853763,60.1158665477754,15.4135873816153,12.7036715259795,0.286961411711427
"181",2010,"26",40.773074,-69.842424,40.742947,-69.591141,788.29491,-87.450903,795.114146634726,44.22922,37.394867,66.4472324961669,15.7582123642249,12.2709867359506,0.284006203677694
"182",2011,"26",40.630484,-70.02003,40.712963,-69.731774,771.20834,-85.91629,785.159094597267,42.85866,37.567383,63.3448771952961,17.8084949239515,13.2670258432318,0.256805583444377
"183",2012,"26",40.736611,-70.024771,40.785946,-69.715082,774.02566,-93.148819,792.434578686645,43.56421,36.41731,62.3292510348447,18.5909516354965,13.0459516549241,0.300456463189083
"184",2013,"26",40.76145,-69.718555,40.75845,-69.489807,801.44817,-87.7129,801.805782305857,44.350882,37.51085,62.6455645505955,16.6292676674999,12.8118235457741,0.237823907331682
"185",1968,"28",42.627012,-68.60328,42.482757,-68.239713,994.45899,-236.02681,1016.78587935515,44.283333,40.35,179.640306188402,9.7126996111695,6.72904357818234,0.273163392433045
"186",1969,"28",42.656576,-68.521844,42.452079,-68.229059,999.8166,-231.62508,1014.61735049144,44.266667,40.1,164.916325579579,9.862624295562,7.30332833469391,0.325127015810383
"187",1970,"28",42.699424,-68.406708,42.48625,-68.252822,1001.5322,-236.35899,1016.43913823935,44.3,40.466667,159.878931371826,10.4850907596344,7.51087099858694,0.33354146474205
"188",1971,"28",42.642114,-68.504947,42.455743,-68.241559,1006.1679,-231.21984,1014.31278677403,44.25,40.35,157.300793432715,12.0873679172079,8.39155905341092,0.300680086648328
"189",1972,"28",42.264044,-68.526491,42.149914,-68.104274,965.63137,-200.01165,994.740817115486,43.916667,40.333333,161.473737906811,10.8593628843813,8.23383722974463,0.238279236010328
"190",1973,"28",42.645573,-68.472343,42.436966,-68.223011,1001.2523,-230.7313,1013.59227798553,44.283333,41.166667,163.277283460479,10.457011807647,8.07630305878747,0.258858436341822
"191",1974,"28",42.41444,-68.376137,42.199658,-68.083228,995.28827,-201.47739,1000.11866750077,44.183333,40.583333,157.913147838193,12.338560394421,8.36319448732956,0.217385903853039
"192",1975,"28",42.430581,-68.471325,42.235858,-68.103121,979.94122,-208.01529,1002.20242234598,44.3,40.7,148.241053083101,12.6996468290617,7.88722666624888,0.164972885962906
"193",1976,"28",42.456208,-68.363497,42.27053,-68.122523,999.54391,-210.39751,1004.19505585106,43.933333,40.766667,172.074640243927,10.6101086073866,8.61770969418491,0.158415984094376
"194",1977,"28",42.327305,-68.662149,42.214088,-68.289846,944.28477,-212.21648,990.688503271808,44.316667,40.2,148.017233675378,10.0143539114348,7.87136788478881,0.233122917355264
"195",1978,"28",42.554676,-68.606802,42.403709,-68.175389,973.50971,-228.63675,1013.0816179898,44.333333,40.883333,145.944644532953,11.4538010228205,6.90966795274523,0.244031507219098
"196",1979,"28",42.461059,-68.610887,42.369246,-68.161404,973.1133,-223.30432,1010.78128821031,44.266667,40.816667,163.565343225191,11.0628090555261,7.36354112711289,0.24552098910244
"197",1980,"28",42.57561,-68.389728,42.360622,-68.187409,1010.41,-219.46423,1008.70401215959,43.983333,40.466667,164.510537696651,10.1011301566211,7.5150303429407,0.293311323753315
"198",1981,"28",42.786454,-68.480954,42.534193,-68.345385,1020.8634,-242.6435,1016.099187127,44.316667,40.983333,171.803658746778,10.3973111295719,6.96756502375383,0.240860725145278
"199",1982,"28",42.371095,-68.290164,42.183005,-68.074045,996.02695,-199.56204,999.167087966725,44.233333,40.983333,160.600938194595,11.5872094987074,7.28275926185359,0.0586674109723689
"200",1983,"28",42.688353,-68.955067,42.607317,-68.458049,939.06638,-257.84675,1017.14341519441,44.116667,40.4,151.70150282851,11.301670266536,7.8936510528774,0.196808051740615
"201",1984,"28",42.76083,-68.549596,42.54704,-68.259633,988.42925,-243.11325,1021.47520908945,44.266667,40.8,161.961944273581,12.1587254784265,8.51601142466194,0.214495915886503
"202",1985,"28",42.708077,-68.684779,42.579077,-68.257848,980.56714,-247.25268,1024.40312977227,43.95,41.066667,157.593783880169,11.7423028660525,8.32703979180017,0.206944706313142
"203",1986,"28",42.566311,-68.738647,42.439547,-68.292799,950.7,-235.08401,1010.3206119633,44.166667,40.683333,150.989029707961,11.1588121103286,8.55125986772678,0.148452265148379
"204",1987,"28",42.667118,-68.223568,42.314171,-68.193653,1023.184,-214.69409,1004.33202968856,44.3,41.383333,145.30552399364,11.2057007056947,7.2422841097923,0.110136681207347
"205",1988,"28",42.768828,-68.710572,42.594495,-68.255497,975.6709,-249.93104,1025.88723370412,44.316667,40.433333,139.046994664481,11.3503838707849,7.3235487268531,0.275616901357647
"206",1989,"28",42.513209,-68.644052,42.40008,-68.228583,956.54921,-229.12926,1010.07204892048,44.3,40.35,159.610203754141,12.2700444717078,6.76711111759441,0.135558179784579
"207",1990,"28",42.632454,-68.767996,42.480442,-68.221958,965.42194,-237.41752,1017.47048049017,44.35,41.366667,138.223039669792,12.1193382407488,7.61504369902211,0.156589995841989
"208",1991,"28",42.705854,-68.634289,42.49941,-68.24894,995.01054,-238.52463,1017.79465434449,44.416667,41.233333,149.596173747902,12.4747023294289,7.89507571837728,0.139113490834103
"209",1992,"28",42.795753,-68.532961,42.530175,-68.251138,989.24081,-241.45266,1020.40417209236,44.1,41.333333,159.421156969593,11.4061207005378,7.33725457260738,0.0914079771766695
"210",1993,"28",42.500975,-68.459649,42.318117,-68.149592,997.48287,-216.71593,1006.93116305938,44.166667,41.433333,165.67431542233,12.6518397546624,7.12427605541359,0.117957131374178
"211",1994,"28",42.34731,-68.904641,42.261952,-68.411152,934.71034,-219.40588,988.731059390654,44.166667,41.216667,149.721212290793,12.8350316114852,8.60268185603359,0.0993157891215274
"212",1995,"28",42.561727,-68.870793,42.495022,-68.374554,942.07105,-243.37742,1011.17922355903,44.333333,41.266667,139.034167763818,13.1260103819753,7.25367670803762,0.0761174066553034
"213",1996,"28",42.591416,-68.660602,42.453446,-68.196848,971.58019,-233.90678,1016.35724105969,44.433333,40.7,152.498545467485,11.8045606014679,7.90911423960397,0.0838404568417428
"214",1997,"28",42.457268,-68.47358,42.273706,-68.120338,984.58804,-212.09703,1004.58297805976,44.266667,41.066667,153.258943606557,12.7201760131015,7.77393512561082,0.0800979570634323
"215",1998,"28",42.67145,-68.320905,42.349534,-68.165986,996.06239,-220.10332,1008.82810464933,43.933333,41.483333,164.81258850957,10.4841801749375,6.81971358533717,0.0715054116623908
"216",1999,"28",42.385354,-68.815897,42.197088,-68.626452,916.16511,-218.81751,972.247364942573,43.592167,41.234333,123.664231842906,11.9387561978094,8.10146039484914,0.0530780351485555
"217",2000,"28",42.569946,-68.479726,42.309299,-68.138542,985.5359,-216.74179,1006.73205185919,44.131167,41.2675,147.152431885745,13.6080332101923,7.99637008061997,0.082043516623808
"218",2001,"28",42.206687,-68.147311,41.929718,-67.940044,993.78309,-169.94608,984.809557325989,44.090782,41.31311,148.014073572424,14.1384684556868,7.32829779853421,0.0377154482124626
"219",2002,"28",42.652246,-68.455835,42.436966,-68.223011,1001.5633,-230.36154,1013.59227798553,44.191833,41.363333,148.72082568526,13.6101925084165,8.01390809919994,0.0490190170423822
"220",2003,"28",42.584135,-68.172254,42.249423,-68.114922,1013.4418,-205.93043,1002.76206962621,44.179333,40.804,170.416589495475,12.4041210610344,7.36533854931936,0.0809403237102987
"221",2004,"28",42.530125,-68.036035,42.132982,-68.034229,1007.7863,-191.05266,996.974836722227,44.197562,41.42159,146.857576782179,12.7446957434621,6.15302419939898,0.0719250947118306
"222",2005,"28",42.224949,-68.173838,41.89106,-68.144596,947.27602,-173.48208,970.507272620572,43.27745,41.026667,157.304694674903,13.6989699484021,8.03765264595362,0.0262368751904255
"223",2006,"28",42.793048,-69.076675,42.680255,-68.900475,910.23688,-275.75591,1003.01312325162,43.528155,41.264463,141.152332242755,13.3338230710617,8.07472455603599,0.0775211022755962
"224",2007,"28",42.674846,-68.103987,42.294796,-68.14035,1008.6527,-211.0307,1005.37972520651,44.025922,41.443038,162.307468942487,13.6529803458302,6.99663256274342,0.0389156526148761
"225",2008,"28",42.951239,-68.903061,42.723943,-68.610227,927.7588,-273.10157,1020.44740315988,44.026832,41.60538,128.302660616578,10.9272226972768,8.10841169733599,0.0265899578335441
"226",2009,"28",42.399609,-68.399083,42.220766,-68.095775,980.9992,-206.88957,1001.28243263602,44.223702,41.028695,161.034876355097,10.9906812045637,7.4504749324514,0.0451638342417491
"227",2010,"28",42.180092,-68.451983,42.004251,-68.306311,936.70171,-189.48327,971.636411712106,44.229472,40.721913,165.354258094273,11.5714442917679,8.30703808093845,0.0494084148721972
"228",2011,"28",42.34812,-68.356799,42.054897,-68.098474,959.35632,-190.36901,986.907274479311,43.54854,40.15241,153.925674713827,12.8795162609858,8.80847261632902,0.0321752899693604
"229",2012,"28",42.369535,-68.77055,42.197088,-68.626452,916.2816,-218.30374,972.247364942573,44.328467,40.611245,174.348276039657,14.4178945872453,8.63097445983256,0.0190180340382235
"230",2013,"28",42.028814,-67.820354,41.737539,-67.760573,1012.0181,-142.57199,978.807441649907,44.0051,40.447095,190.904002608809,12.4468470296445,8.99785421654791,0.0252334046187085
"231",1968,"32",41.358202,-68.297512,41.177535,-67.901902,949.74404,-91.175373,925.562174916613,43.233333,40.116667,125.776430255514,12.6884558668532,9.28282324827383,0.0283379179720484
"232",1969,"32",41.504259,-68.228453,41.459079,-68.064041,943.74066,-126.95959,938.91302567328,42.666667,40.666667,100.464799633845,11.3040759212046,8.65437897165153,0.0141972011671507
"233",1970,"32",42.136657,-67.789217,41.959053,-67.840517,1056.0088,-159.36345,992.690181120142,42.666667,40.9,180.363457706527,11.4921684744724,7.65796799690512,0.00954367378970105
"234",1971,"32",41.923907,-69.037197,41.692403,-69.19593,861.10297,-179.92519,899.096738190314,42.35,41.45,93.8376313525801,13.0598883343325,8.07128428150836,0.0169427123837274
"235",1972,"32",42.314168,-68.831746,42.250909,-68.110914,976.43903,-209.45931,1003.09823154961,44.1,41.15,106.947219862361,10.7611796900813,8.23499260294475,0.0107327911252217
"236",1973,"32",42.288889,-70.011111,42.256364,-69.889589,757.29695,-258.66667,919.81853702346,43.216667,41.183333,76.6666666666667,9.26666666666667,7.83333333333333,0.00172686564591196
"237",1974,"32",42.153876,-69.156871,42.079747,-68.964154,893.8268,-214.98436,945.218577929467,44.05,41.366667,113.606767031644,12.2417969890507,7.67308676071562,0.00487042070918275
"238",1975,"32",42.550946,-69.805493,42.423804,-69.78845,814.3292,-274.83229,940.073796909757,43.5,41.866667,99.3218349859883,12.2160423278875,7.62433256831356,0.013014222711006
"239",1976,"32",42.974215,-69.33745,42.966379,-68.789294,920.69658,-304.12651,1034.5255298767,43.483333,41.85,125.641094818436,10.070176607527,8.59584444725506,0.00579250039150436
"240",1977,"32",42.685811,-69.542844,42.531489,-69.679411,840.48967,-281.24199,954.933035929894,44.2,40.15,146.922420992039,9.2821705026902,8.36779549762237,0.0015651456916682
"241",1978,"32",42.013303,-69.068312,41.947878,-69.100387,878.86879,-204.33892,926.739212901836,43.933333,40.516667,132.265438211105,12.2963216364891,6.25751825880372,0.0168354097396011
"242",1979,"32",43.768102,-68.326684,43.215151,-68.679189,1113.3869,-300.40493,1062.56622903757,44.266667,42.816667,131.601624391687,10.403809435793,9.16682639161236,0.00096267853355359
"243",1980,"32",43.65,-68.816667,43.643278,-68.816791,988.11165,-374,1096.98659567394,43.65,43.65,109,9.3,8.5,0.000373554102912162
"244",1981,"32",41.833333,-68.227727,41.834278,-68.228465,939.52571,-169.48346,961.196367469219,41.833333,41.833333,127.194883201576,12.2651654167729,6.96516541677292,0.000443418992775181
"245",1982,"32",41.674183,-69.217481,41.577437,-69.408746,835.73121,-174.90226,878.357474321136,43.216667,40.7,87.4942330814042,11.978274953254,9.44002811130848,0.00564101882743349
"246",1983,"32",42.40671,-69.481374,42.256786,-69.636084,832.55115,-251.56996,930.690414147756,44.116667,40.45,124.423632871854,11.6783940330149,7.86576413575193,0.009518940820503
"247",1984,"32",42.254052,-69.999506,42.185925,-69.832298,768.31084,-249.76765,915.522465365882,44.216667,41.116667,90.0582076403427,12.6344499671609,8.72444816713838,0.0212342843870106
"248",1985,"32",42.444983,-69.664082,42.245842,-69.674803,826.47352,-252.18548,927.97560421475,44.1,41.183333,98.80524427671,12.4261452550533,10.0211110921546,0.0145444553010878
"249",1986,"32",42.145187,-68.417591,42.011013,-68.118665,955.8223,-185.80801,982.091892935646,43.216667,41.45,133.674118696796,12.626916823098,7.75310127278603,0.0248825989971684
"250",1987,"32",42.157936,-68.997623,42.053132,-68.920007,895.92876,-209.0915,944.965393383143,44.3,40.416667,139.628331691204,12.3420351042042,7.45799165426466,0.104180344516303
"251",1988,"32",41.996949,-69.245854,41.859094,-69.353315,852.703,-201.94169,906.590767711691,44.316667,40.666667,110.45574067864,12.1918871850337,6.68510617147499,0.120341044619066
